"id","label","is_translated","value","created_at","updated_at"
242,"{""en"":""Information Technology"",""pt-PT"":""Tecnologias de Informa\u00e7\u00e3o"",""pt-BR"":""Tecnologias de Informa\u00e7\u00e3o"",""es"":""Tecnolog\u00edas De La Informaci\u00f3n"",""fr"":""Technologies de l'information""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","information-technology","2022-05-23T04:51:24.000Z","2022-08-23T01:12:49.000Z"
243,"{""en"":""Construction & Engineering"",""pt-PT"":""Constru\u00e7\u00e3o e Engenharia"",""pt-BR"":""Constru\u00e7\u00e3o e Engenharia"",""es"":""Construcci\u00f3n e ingenier\u00eda"",""fr"":""Construction et ing\u00e9nierie""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","construction-engineering","2022-05-23T04:51:24.000Z","2022-08-23T01:12:49.000Z"
244,"{""en"":""Logistics/Transportation"",""pt-PT"":""Logística/Transporte"",""pt-BR"":""Logística/Transporte"",""es"":""Logística/Transporte"",""fr"":""Logistique/Transport""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","logistics-transportation","2022-05-23T04:51:24.000Z","2023-06-18T14:52:41.000Z"
246,"{""en"":""Changes in the location of premises"",""pt-PT"":""Mudan\u00e7as na localiza\u00e7\u00e3o das instala\u00e7\u00f5es"",""pt-BR"":""Mudan\u00e7as na localiza\u00e7\u00e3o das instala\u00e7\u00f5es"",""es"":""Cambios en la ubicaci\u00f3n de las instalaciones."",""fr"":""Changements dans l'emplacement des installations""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","changes-in-the-location-of-premises","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
247,"{""en"":""Changes in operations"",""pt-PT"":""Mudan\u00e7as nas opera\u00e7\u00f5es"",""pt-BR"":""Mudan\u00e7as nas opera\u00e7\u00f5es"",""es"":""Cambios en las operaciones"",""fr"":""Changements dans les op\u00e9rations""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","changes-in-operations","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
248,"{""en"":""Changes in the structure of social capital"",""pt-PT"":""Mudan\u00e7as na estrutura do capital social"",""pt-BR"":""Mudan\u00e7as na estrutura do capital social"",""es"":""Cambios en la estructura del capital social."",""fr"":""Changements dans la structure du capital social""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","changes-in-the-structure-of-social-capital","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
249,"{""en"":""Change in the location of the suppliers"",""pt-PT"":""Mudan\u00e7a na localiza\u00e7\u00e3o dos fornecedores"",""pt-BR"":""Mudan\u00e7a na localiza\u00e7\u00e3o dos fornecedores"",""es"":""Cambio en la ubicaci\u00f3n de los proveedores."",""fr"":""Changement de l'emplacement des fournisseurs""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","change-in-the-location-of-the-suppliers","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
250,"{""en"":""Introduction of a Supplier Policy"",""pt-PT"":""Introdu\u00e7\u00e3o de um pol\u00edtica de fornecedores"",""pt-BR"":""Introdu\u00e7\u00e3o de um pol\u00edtica de fornecedores"",""es"":""Introducci\u00f3n de una pol\u00edtica de proveedores."",""fr"":""Introduction d'une politique des fournisseurs""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","introduction-of-a-supplier-policy","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
252,"{""en"":""Social"",""pt-PT"":""Social"",""pt-BR"":""Social"",""es"":""Social"",""fr"":""Social""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","social","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
255,"{""en"":""Not yet perceptible"",""pt-PT"":""N\u00e3o percet\u00edvel ainda"",""pt-BR"":""N\u00e3o percet\u00edvel ainda"",""es"":""A\u00fan no es perceptible"",""fr"":""Pas encore perceptible""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","not-yet-perceptible","2022-05-23T04:51:24.000Z","2022-08-04T06:16:33.000Z"
256,"{""en"":""Suppliers must comply with laws and policies of the organization"",""pt-PT"":""Os fornecedores devem cumprir as leis e as pol\u00edticas da organiza\u00e7\u00e3o"",""pt-BR"":""Os fornecedores devem cumprir as leis e as pol\u00edticas da organiza\u00e7\u00e3o"",""es"":""Los proveedores deben cumplir con las leyes y pol\u00edticas de la organizaci\u00f3n."",""fr"":""Les fournisseurs doivent \u00eatre conformes aux lois et politiques de l'organisation""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","suppliers-must-comply-with-laws-and-policies-of-the-organization","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
257,"{""en"":""Prohibit the use of forced labor"",""pt-PT"":""Proibir o uso de trabalhos for\u00e7ados"",""pt-BR"":""Proibir o uso de trabalhos for\u00e7ados"",""es"":""Prohibir el uso del trabajo forzoso."",""fr"":""Interdire le recours au travail forc\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","prohibit-the-use-of-forced-labor","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
258,"{""en"":""Code of Conduct or Supplier Code Includes clauses on slavery and trafficking in human beings"",""pt-PT"":""C\u00f3digo de conduta ou c\u00f3digo do fornecedor inclui cl\u00e1usulas sobre escravatura e tr\u00e1fico de seres humanos"",""pt-BR"":""C\u00f3digo de conduta ou c\u00f3digo do fornecedor inclui cl\u00e1usulas sobre escravatura e tr\u00e1fico de seres humanos"",""es"":""El c\u00f3digo de conducta o c\u00f3digo del proveedor incluye cl\u00e1usulas en la esclavitud y el tr\u00e1fico de seres humanos"",""fr"":""Code de conduite ou code de fournisseur comprend des clauses sur l'esclavage et la traite des \u00eatres humains""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","code-of-conduct-or-supplier-code-includes-clauses-on-slavery-and-trafficking-in-human-beings","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
259,"{""en"":""Contracts include forced labor clauses"",""pt-PT"":""Os contratos incluem cl\u00e1usulas sobre trabalho for\u00e7ado"",""pt-BR"":""Os contratos incluem cl\u00e1usulas sobre trabalho for\u00e7ado"",""es"":""Los contratos incluyen cl\u00e1usulas de trabajo forzoso."",""fr"":""Les contrats incluent des clauses de travail forc\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","contracts-include-forced-labor-clauses","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
260,"{""en"":""Suppliers are required to comply with any diligence requirements due to human rights (such as producing their own modern slavery declaration or HRDD report)"",""pt-PT"":""Os fornecedores s\u00e3o obrigados a cumprir quaisquer requisitos de dilig\u00eancia devida em mat\u00e9ria de direitos humanos (tais como produzir a sua pr\u00f3pria Declara\u00e7\u00e3o de Escravatura Moderna ou relat\u00f3rio HRDD)"",""pt-BR"":""Os fornecedores s\u00e3o obrigados a cumprir quaisquer requisitos de dilig\u00eancia devida em mat\u00e9ria de direitos humanos (tais como produzir a sua pr\u00f3pria Declara\u00e7\u00e3o de Escravatura Moderna ou relat\u00f3rio HRDD)"",""es"":""Los proveedores deben cumplir con cualquier requisito de diligencia debida a los derechos humanos (como producir su propia declaraci\u00f3n de esclavitud moderna o un informe de HRDD)"",""fr"":""Les fournisseurs sont tenus de se conformer \u00e0 toutes les exigences de diligence raisonnable en mati\u00e8re de droits de l'homme (telles que la production de leur propre d\u00e9claration sur l'esclavage moderne ou de leur rapport sur la DDH).""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","suppliers-are-required-to-comply-with-any-diligence-requirements-due-to-human-rights-such-as-producing-their-own-modern-slavery-declaration-or-hrdd-report","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
261,"{""en"":""Prohibit the collection of recruitment rates to employees"",""pt-PT"":""Proibir a cobran\u00e7a de taxas de recrutamento aos colaboradores"",""pt-BR"":""Proibir a cobran\u00e7a de taxas de recrutamento aos colaboradores"",""es"":""Prohibir el cobro de comisiones de contrataci\u00f3n a los empleados"",""fr"":""Interdire la facturation de frais de recrutement aux employ\u00e9s""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","prohibit-the-collection-of-recruitment-rates-to-employees","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
262,"{""en"":""Prohibit the use of child labor"",""pt-PT"":""Proibir o uso de trabalho infantil"",""pt-BR"":""Proibir o uso de trabalho infantil"",""es"":""Prohibir el uso del trabajo infantil."",""fr"":""Interdire le recours au travail des enfants""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","prohibit-the-use-of-child-labor","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
263,"{""en"":""Suppliers protect migrant employees"",""pt-PT"":""Os fornecedores protegem os colaboradores migrantes"",""pt-BR"":""Os fornecedores protegem os colaboradores migrantes"",""es"":""Los proveedores protegen a los empleados migrantes."",""fr"":""Les fournisseurs prot\u00e8gent les employ\u00e9s migrants""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","suppliers-protect-migrant-employees","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
264,"{""en"":""Suppliers comply with labor rights (wages \/ freedom of association, etc.)"",""pt-PT"":""Os fornecedores respeitam os direitos trabalhistas (sal\u00e1rios \/ liberdade de associa\u00e7\u00e3o, etc.)"",""pt-BR"":""Os fornecedores respeitam os direitos trabalhistas (sal\u00e1rios \/ liberdade de associa\u00e7\u00e3o, etc.)"",""es"":""Los proveedores cumplen con los derechos laborales (salarios \/ libertad de asociaci\u00f3n, etc.)"",""fr"":""Les fournisseurs respectent les droits du travail (salaires \/ libert\u00e9 d'association, etc.)""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","suppliers-comply-with-labor-rights-wages-freedom-of-association-etc","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
265,"{""en"":""No policy in force"",""pt-PT"":""Nenhuma pol\u00edtica em vigor"",""pt-BR"":""Nenhuma pol\u00edtica em vigor"",""es"":""Ninguna pol\u00edtica vigente"",""fr"":""Aucune politique en vigueur""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","no-policy-in-force","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
266,"{""en"":""(Upstream) Goods and services purchased"",""pt-PT"":""(Upstream) Bens e Servi\u00e7os adquiridos"",""pt-BR"":""(Upstream) Bens e Servi\u00e7os adquiridos"",""es"":""(Ascendente) Productos y servicios comprados"",""fr"":""(En amont) biens et services achet\u00e9s""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","upstream-goods-and-services-purchased","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
267,"{""en"":""(Upstream) capital goods"",""pt-PT"":""(Upstream) Bens de Capital"",""pt-BR"":""(Upstream) Bens de Capital"",""es"":""(Ascendente) Bienes de capital"",""fr"":""(En amont) biens d'\u00e9quipement""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","upstream-capital-goods","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
268,"{""en"":""(Upstream) Fuel and Energy Related Activities"",""pt-PT"":""(Upstream) Atividades relacionadas com combust\u00edveis e energia"",""pt-BR"":""(Upstream) Atividades relacionadas com combust\u00edveis e energia"",""es"":""(Ascendente) Actividades relacionadas con el combustible y la energ\u00eda."",""fr"":""(En amont) Activit\u00e9s li\u00e9es au carburant et l'\u00e9nergie""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","upstream-fuel-and-energy-related-activities","2022-05-23T04:51:24.000Z","2022-08-04T06:16:33.000Z"
269,"{""en"":""(Upstream) Transport and distribution"",""pt-PT"":""(Upstream) Transporte e distribui\u00e7\u00e3o"",""pt-BR"":""(Upstream) Transporte e distribui\u00e7\u00e3o"",""es"":""(Ascendente) Transporte y distribuci\u00f3n"",""fr"":""(En amont) Transport et distribution""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","upstream-transport-and-distribution","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
270,"{""en"":""(Upstream) waste generated in operations"",""pt-PT"":""(Upstream) Res\u00edduos gerados nas opera\u00e7\u00f5es"",""pt-BR"":""(Upstream) Res\u00edduos gerados nas opera\u00e7\u00f5es"",""es"":""(Ascendente) Residuos generados en operaciones."",""fr"":""(En amont) des d\u00e9chets g\u00e9n\u00e9r\u00e9s dans les op\u00e9rations""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","upstream-waste-generated-in-operations","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
271,"{""en"":""(Upstream) Business Travel"",""pt-PT"":""(Upstream) Viagens de neg\u00f3cios"",""pt-BR"":""(Upstream) Viagens de neg\u00f3cios"",""es"":""(Ascendente) viajes de negocios"",""fr"":""(En amont) Voyage d'entreprise""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","upstream-business-travel","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
272,"{""en"":""(Upstream) transportation of employees"",""pt-PT"":""(Upstream) Transporte de colaboradores"",""pt-BR"":""(Upstream) Transporte de colaboradores"",""es"":""(Ascendente) Transporte de empleados"",""fr"":""(En amont) Transport des employ\u00e9s""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","upstream-transportation-of-employees","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
273,"{""en"":""(Upstream) leased assets"",""pt-PT"":""(Upstream) Ativos arrendados"",""pt-BR"":""(Upstream) Ativos arrendados"",""es"":""(Ascendente) activos arrendados"",""fr"":""(En amont) Actifs lou\u00e9s""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","upstream-leased-assets","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
274,"{""en"":""(Downstream) Transport and distribution"",""pt-PT"":""(Downstream) Transporte e distribui\u00e7\u00e3o"",""pt-BR"":""(Downstream) Transporte e distribui\u00e7\u00e3o"",""es"":""(Descendente) Transporte y distribuci\u00f3n"",""fr"":""(En aval) Transport et distribution""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","downstream-transport-and-distribution","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
275,"{""en"":""(Downstream) Processing of sold products"",""pt-PT"":""(Downstream) Processamento de produtos vendidos"",""pt-BR"":""(Downstream) Processamento de produtos vendidos"",""es"":""(Downstream) Procesamiento de productos vendidos."",""fr"":""(En aval) Traitement des produits vendus""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","downstream-processing-of-sold-products","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
276,"{""en"":""(Downstream) Use of products sold"",""pt-PT"":""(Downstream) Uso de produtos vendidos"",""pt-BR"":""(Downstream) Uso de produtos vendidos"",""es"":""(Descendente) uso de productos vendidos"",""fr"":""(En aval) Utilisation de produits vendus""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","downstream-use-of-products-sold","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
277,"{""en"":""(Downstream) Treatment of products sold at the end of their useful life"",""pt-PT"":""(Downstream) Tratamento de produtos vendidos no final da sua vida \u00fatil"",""pt-BR"":""(Downstream) Tratamento de produtos vendidos no final da sua vida \u00fatil"",""es"":""(Descendente) Tratamiento de los productos vendidos al final de su vida \u00fatil."",""fr"":""(En aval) Traitement des produits vendus \u00e0 la fin de leur vie utile""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","downstream-treatment-of-products-sold-at-the-end-of-their-useful-life","2022-05-23T04:51:24.000Z","2022-08-04T06:16:33.000Z"
278,"{""en"":""(Downstream) Leased"",""pt-PT"":""(Downstream) Ativos arrendados"",""pt-BR"":""(Downstream) Ativos arrendados"",""es"":""(Descendente) arrendado"",""fr"":""(En aval) lou\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","downstream-leased","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
279,"{""en"":""(Downstream) Franchises"",""pt-PT"":""(Downstream) Franquias"",""pt-BR"":""(Downstream) Franquias"",""es"":""(Descendente) Franquicias"",""fr"":""Franchises (en aval)""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","downstream-franchises","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
280,"{""en"":""(Downstream) investments"",""pt-PT"":""(Downstream) Investimentos"",""pt-BR"":""(Downstream) Investimentos"",""es"":""(Descendente) Inversiones"",""fr"":""Investissements (en aval)""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","downstream-investments","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
282,"{""en"":""Fuel"",""pt-PT"":""Combust\u00edvel"",""pt-BR"":""Combust\u00edvel"",""es"":""Combustible"",""fr"":""Le carburant""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","fuel","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
283,"{""en"":""Electricity"",""pt-PT"":""Electricidade"",""pt-BR"":""Electricidade"",""es"":""Electricidad"",""fr"":""\u00c9lectricit\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","electricity","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
284,"{""en"":""Heating"",""pt-PT"":""Aquecimento"",""pt-BR"":""Aquecimento"",""es"":""Calefacci\u00f3n"",""fr"":""Chauffage""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","heating","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
285,"{""en"":""Cooling"",""pt-PT"":""Arrefecimento"",""pt-BR"":""Arrefecimento"",""es"":""Enfriamiento"",""fr"":""Refroidissement""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","cooling","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
286,"{""en"":""Steam"",""pt-PT"":""Vapor"",""pt-BR"":""Vapor"",""es"":""Vapor"",""fr"":""Fumer""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","steam","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
288,"{""pt-PT"":""Fornecedores que causam impactos significativos relacionados \u00e0 \u00e1gua"",""en"":""Suppliers that cause significant impacts related to water"",""pt-BR"":""Fornecedores que causam impactos significativos relacionados \u00e0 \u00e1gua"",""es"":""Proveedores que causan impactos significativos relacionados con el agua"",""fr"":""Fournisseurs qui causent des impacts significatifs li\u00e9s \u00e0 l'eau""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","suppliers-that-cause-significant-impacts-related-to-water","2022-05-23T04:51:24.000Z","2022-09-16T15:21:55.000Z"
289,"{""en"":""Users of products and services"",""pt-PT"":""Utilizadores dos produtos e servi\u00e7os"",""pt-BR"":""Usu\u00e1rios dos produtos e servi\u00e7os"",""es"":""Usuarios de productos y servicios."",""fr"":""Utilisateurs de produits et services""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","users-of-products-and-services","2022-05-23T04:51:24.000Z","2022-08-23T01:12:49.000Z"
290,"{""en"":""Local communities and action groups"",""pt-PT"":""Comunidades locais e grupos de a\u00e7\u00e3o"",""pt-BR"":""Comunidades locais e grupos de a\u00e7\u00e3o"",""es"":""Comunidades locales y grupos de acci\u00f3n."",""fr"":""Communaut\u00e9s locales et groupes d'action""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","local-communities-and-action-groups","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
